Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-02-18,AL,Albania,EURO,0,0,0,0
2020-02-19,AL,Albania,EURO,0,0,0,0
2020-02-20,AL,Albania,EURO,0,0,0,0
2020-02-21,AL,Albania,EURO,0,0,0,0
2020-02-22,AL,Albania,EURO,0,0,0,0
2020-02-23,AL,Albania,EURO,0,0,0,0
2020-02-24,AL,Albania,EURO,0,0,0,0
2020-02-25,AL,Albania,EURO,0,0,0,0
2020-02-26,AL,Albania,EURO,0,0,0,0
2020-02-27,AL,Albania,EURO,0,0,0,0
2020-02-28,AL,Albania,EURO,0,0,0,0
2020-02-29,AL,Albania,EURO,0,0,0,0
2020-03-01,AL,Albania,EURO,0,0,0,0
2020-03-02,AL,Albania,EURO,0,0,0,0
2020-03-03,AL,Albania,EURO,0,0,0,0
2020-03-04,AL,Albania,EURO,0,0,0,0
2020-03-05,AL,Albania,EURO,0,0,0,0
2020-03-06,AL,Albania,EURO,0,0,0,0
2020-03-07,AL,Albania,EURO,0,0,0,0
2020-03-08,AL,Albania,EURO,0,0,0,0
2020-03-09,AL,Albania,EURO,2,2,0,0
2020-03-10,AL,Albania,EURO,0,2,0,0
2020-03-11,AL,Albania,EURO,0,2,0,0
2020-03-12,AL,Albania,EURO,1,3,1,1
2020-03-13,AL,Albania,EURO,0,3,0,1
2020-03-14,AL,Albania,EURO,0,3,0,1
2020-03-15,AL,Albania,EURO,0,3,0,1
2020-03-16,AL,Albania,EURO,2,5,0,1
2020-03-17,AL,Albania,EURO,9,14,0,1
2020-03-18,AL,Albania,EURO,4,18,0,1
2020-03-19,AL,Albania,EURO,3,21,0,1
2020-03-20,AL,Albania,EURO,11,32,0,1
2020-03-21,AL,Albania,EURO,19,51,0,1
2020-03-22,AL,Albania,EURO,0,51,0,1
2020-03-23,AL,Albania,EURO,15,66,2,3
2020-03-24,AL,Albania,EURO,19,85,1,4
2020-03-25,AL,Albania,EURO,23,108,0,4
2020-03-26,AL,Albania,EURO,28,136,1,5
2020-03-27,AL,Albania,EURO,12,148,2,7
2020-03-28,AL,Albania,EURO,11,159,1,8
2020-03-29,AL,Albania,EURO,15,174,1,9
2020-03-30,AL,Albania,EURO,11,185,1,10
2020-03-31,AL,Albania,EURO,20,205,2,12
2020-04-01,AL,Albania,EURO,34,239,2,14
2020-04-02,AL,Albania,EURO,0,239,0,14
2020-04-03,AL,Albania,EURO,0,239,1,15
2020-04-04,AL,Albania,EURO,56,295,1,16
2020-04-05,AL,Albania,EURO,0,295,1,17
2020-04-06,AL,Albania,EURO,44,339,3,20
2020-04-07,AL,Albania,EURO,0,339,1,21
